file_path	file_role	accession	assembly_code	annotation_code	sample_code	dataset_code	md5
/home/labuser/rdcheng/gd/manual_files/centromere.DR7.bed	centromere	DR7	ASM_DR7				
/home/labuser/rdcheng/gd/manual_files/centromere.DR8.bed	centromere	DR8	ASM_DR8				
/home/labuser/rdcheng/gd/manual_files/centromere.DR9.bed	centromere	DR9	ASM_DR9				
/home/labuser/rdcheng/gd/manual_files/centromere.Dular.bed	centromere	Dular	ASM_Dular				
/home/labuser/rdcheng/gd/manual_files/centromere.FH838.bed	centromere	FH838	ASM_FH838				
/home/labuser/rdcheng/gd/manual_files/centromere.FS32.bed	centromere	FS32	ASM_FS32				
/home/labuser/rdcheng/gd/manual_files/centromere.G46.bed	centromere	G46	ASM_G46				
/home/labuser/rdcheng/gd/manual_files/centromere.G630.bed	centromere	G630	ASM_G630				
/home/labuser/rdcheng/gd/manual_files/centromere.G8.bed	centromere	G8	ASM_G8				
/home/labuser/rdcheng/gd/manual_files/centromere.Gim.bed	centromere	Gim	ASM_Gim				
/home/labuser/rdcheng/gd/manual_files/centromere.GWX30.bed	centromere	GWX30	ASM_GWX30				
/home/labuser/rdcheng/gd/manual_files/centromere.HBK.bed	centromere	HBK	ASM_HBK				
/home/labuser/rdcheng/gd/manual_files/centromere.HHZ.bed	centromere	HHZ	ASM_HHZ				
/home/labuser/rdcheng/gd/manual_files/centromere.HMXRS1.bed	centromere	HMXRS1	ASM_HMXRS1				
/home/labuser/rdcheng/gd/manual_files/centromere.HMZ.bed	centromere	HMZ	ASM_HMZ				
/home/labuser/rdcheng/gd/manual_files/centromere.HZ.bed	centromere	HZ	ASM_HZ				
/home/labuser/rdcheng/gd/manual_files/centromere.II32.bed	centromere	II32	ASM_II32				
/home/labuser/rdcheng/gd/manual_files/centromere.IR64.bed	centromere	IR64	ASM_IR64				
/home/labuser/rdcheng/gd/manual_files/centromere.IR8.bed	centromere	IR8	ASM_IR8				
/home/labuser/rdcheng/gd/manual_files/centromere.J4155.bed	centromere	J4155	ASM_J4155				
/home/labuser/rdcheng/gd/manual_files/centromere.J4155S.bed	centromere	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/centromere.JR2031.bed	centromere	JR2031	ASM_JR2031				
/home/labuser/rdcheng/gd/manual_files/centromere.Kosh.bed	centromere	Kosh	ASM_Kosh				
/home/labuser/rdcheng/gd/manual_files/centromere.KY131.bed	centromere	KY131	ASM_KY131				
/home/labuser/rdcheng/gd/manual_files/centromere.LDXZ.bed	centromere	LDXZ	ASM_LDXZ				
/home/labuser/rdcheng/gd/manual_files/centromere.Lemont.bed	centromere	Lemont	ASM_Lemont				
/home/labuser/rdcheng/gd/manual_files/centromere.LG31.bed	centromere	LG31	ASM_LG31				
/home/labuser/rdcheng/gd/manual_files/centromere.LG5.bed	centromere	LG5	ASM_LG5				
/home/labuser/rdcheng/gd/manual_files/centromere.LJ.bed	centromere	LJ	ASM_LJ				
/home/labuser/rdcheng/gd/manual_files/centromere.LK638S.bed	centromere	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/centromere.LTH.bed	centromere	LTH	ASM_LTH				
/home/labuser/rdcheng/gd/manual_files/centromere.MH63RS3.bed	centromere	MH63RS3	ASM_MH63RS3				
/home/labuser/rdcheng/gd/manual_files/centromere.Mitak.bed	centromere	Mitak	ASM_Mitak				
/home/labuser/rdcheng/gd/manual_files/centromere.NamRoo.bed	centromere	NamRoo	ASM_NamRoo				
/home/labuser/rdcheng/gd/manual_files/centromere.NG39.bed	centromere	NG39	ASM_NG39				
/home/labuser/rdcheng/gd/manual_files/centromere.Nipponbare.bed	centromere	Nipponbare	ASM_Nipponbare				
/home/labuser/rdcheng/gd/manual_files/centromere.No8.bed	centromere	No8	ASM_No8				
/home/labuser/rdcheng/gd/manual_files/centromere.ObarRS3.bed	centromere	ObarRS3	ASM_ObarRS3				
/home/labuser/rdcheng/gd/manual_files/centromere.OglaRS2.bed	centromere	OglaRS2	ASM_OglaRS2				
/home/labuser/rdcheng/gd/manual_files/centromere.OgluRS3.bed	centromere	OgluRS3	ASM_OgluRS3				
/home/labuser/rdcheng/gd/manual_files/centromere.OmerRS3.bed	centromere	OmerRS3	ASM_OmerRS3				
/home/labuser/rdcheng/gd/manual_files/centromere.OnivRS2.bed	centromere	OnivRS2	ASM_OnivRS2				
/home/labuser/rdcheng/gd/manual_files/centromere.OrufRS1.bed	centromere	OrufRS1	ASM_OrufRS1				
/home/labuser/rdcheng/gd/manual_files/centromere.P64S.bed	centromere	P64S	ASM_P64S				
/home/labuser/rdcheng/gd/manual_files/centromere.R498.bed	centromere	R498	ASM_R498				
/home/labuser/rdcheng/gd/manual_files/centromere.R527.bed	centromere	R527	ASM_R527				
/home/labuser/rdcheng/gd/manual_files/centromere.R600.bed	centromere	R600	ASM_R600				
/home/labuser/rdcheng/gd/manual_files/centromere.R70.bed	centromere	R70	ASM_R70				
/home/labuser/rdcheng/gd/manual_files/centromere.R9311.bed	centromere	R9311	ASM_R9311				
/home/labuser/rdcheng/gd/manual_files/centromere.S548.bed	centromere	S548	ASM_S548				
/home/labuser/rdcheng/gd/manual_files/centromere.Sasa.bed	centromere	Sasa	ASM_Sasa				
/home/labuser/rdcheng/gd/manual_files/centromere.SN265.bed	centromere	SN265	ASM_SN265				
/home/labuser/rdcheng/gd/manual_files/centromere.TF.bed	centromere	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/centromere.TG14.bed	centromere	TG14	ASM_TG14				
/home/labuser/rdcheng/gd/manual_files/centromere.TG17.bed	centromere	TG17	ASM_TG17				
/home/labuser/rdcheng/gd/manual_files/centromere.TG19.bed	centromere	TG19	ASM_TG19				
/home/labuser/rdcheng/gd/manual_files/centromere.TG22.bed	centromere	TG22	ASM_TG22				
/home/labuser/rdcheng/gd/manual_files/centromere.TG27.bed	centromere	TG27	ASM_TG27				
/home/labuser/rdcheng/gd/manual_files/centromere.TG29.bed	centromere	TG29	ASM_TG29				
/home/labuser/rdcheng/gd/manual_files/centromere.TG31.bed	centromere	TG31	ASM_TG31				
/home/labuser/rdcheng/gd/manual_files/centromere.TG33.bed	centromere	TG33	ASM_TG33				
/home/labuser/rdcheng/gd/manual_files/centromere.TG3.bed	centromere	TG3	ASM_TG3				
/home/labuser/rdcheng/gd/manual_files/centromere.TG42.bed	centromere	TG42	ASM_TG42				
/home/labuser/rdcheng/gd/manual_files/centromere.TG49.bed	centromere	TG49	ASM_TG49				
/home/labuser/rdcheng/gd/manual_files/centromere.TG50.bed	centromere	TG50	ASM_TG50				
/home/labuser/rdcheng/gd/manual_files/centromere.TG53.bed	centromere	TG53	ASM_TG53				
/home/labuser/rdcheng/gd/manual_files/centromere.TG55.bed	centromere	TG55	ASM_TG55				
/home/labuser/rdcheng/gd/manual_files/centromere.TG56.bed	centromere	TG56	ASM_TG56				
/home/labuser/rdcheng/gd/manual_files/centromere.TG59.bed	centromere	TG59	ASM_TG59				
/home/labuser/rdcheng/gd/manual_files/centromere.TG61.bed	centromere	TG61	ASM_TG61				
/home/labuser/rdcheng/gd/manual_files/centromere.TG63.bed	centromere	TG63	ASM_TG63				
/home/labuser/rdcheng/gd/manual_files/centromere.TG65.bed	centromere	TG65	ASM_TG65				
/home/labuser/rdcheng/gd/manual_files/centromere.TG68.bed	centromere	TG68	ASM_TG68				
/home/labuser/rdcheng/gd/manual_files/centromere.TG6.bed	centromere	TG6	ASM_TG6				
/home/labuser/rdcheng/gd/manual_files/centromere.TG70.bed	centromere	TG70	ASM_TG70				
/home/labuser/rdcheng/gd/manual_files/centromere.TG80.bed	centromere	TG80	ASM_TG80				
/home/labuser/rdcheng/gd/manual_files/centromere.TG81.bed	centromere	TG81	ASM_TG81				
/home/labuser/rdcheng/gd/manual_files/centromere.TG90.bed	centromere	TG90	ASM_TG90				
/home/labuser/rdcheng/gd/manual_files/centromere.TG9.bed	centromere	TG9	ASM_TG9				
/home/labuser/rdcheng/gd/manual_files/centromere.TM.bed	centromere	TM	ASM_TM				
/home/labuser/rdcheng/gd/manual_files/centromere.Toyo.bed	centromere	Toyo	ASM_Toyo				
/home/labuser/rdcheng/gd/manual_files/centromere.Tumba.bed	centromere	Tumba	ASM_Tumba				
/home/labuser/rdcheng/gd/manual_files/centromere.WSSM.bed	centromere	WSSM	ASM_WSSM				
/home/labuser/rdcheng/gd/manual_files/centromere.WW8.bed	centromere	WW8	ASM_WW8				
/home/labuser/rdcheng/gd/manual_files/centromere.WYG3.bed	centromere	WYG3	ASM_WYG3				
/home/labuser/rdcheng/gd/manual_files/centromere.WYJ3.bed	centromere	WYJ3	ASM_WYJ3				
/home/labuser/rdcheng/gd/manual_files/centromere.XL628S.bed	centromere	XL628S	ASM_XL628S				
/home/labuser/rdcheng/gd/manual_files/centromere.XS134.bed	centromere	XS134	ASM_XS134				
/home/labuser/rdcheng/gd/manual_files/centromere.XYXZ.bed	centromere	XYXZ	ASM_XYXZ				
/home/labuser/rdcheng/gd/manual_files/centromere.Y3551.bed	centromere	Y3551	ASM_Y3551				
/home/labuser/rdcheng/gd/manual_files/centromere.Y4B.bed	centromere	Y4B	ASM_Y4B				
/home/labuser/rdcheng/gd/manual_files/centromere.Y58S.bed	centromere	Y58S	ASM_Y58S				
/home/labuser/rdcheng/gd/manual_files/centromere.YF47.bed	centromere	YF47	ASM_YF47				
/home/labuser/rdcheng/gd/manual_files/centromere.YJSM.bed	centromere	YJSM	ASM_YJSM				
/home/labuser/rdcheng/gd/manual_files/centromere.YX1.bed	centromere	YX1	ASM_YX1				
/home/labuser/rdcheng/gd/manual_files/centromere.YZX.bed	centromere	YZX	ASM_YZX				
/home/labuser/rdcheng/gd/manual_files/centromere.Z9311S.bed	centromere	Z9311S	ASM_Z9311S				
/home/labuser/rdcheng/gd/manual_files/centromere.ZH11.bed	centromere	ZH11	ASM_ZH11				
/home/labuser/rdcheng/gd/manual_files/centromere.ZS97RS3.bed	centromere	ZS97RS3	ASM_ZS97RS3				
/home/labuser/rdcheng/gd/manual_files/codon.02428.tar.gz	codon	02428	ASM_02428				
/home/labuser/rdcheng/gd/manual_files/codon.117425.tar.gz	codon	117425	ASM_117425				
/home/labuser/rdcheng/gd/manual_files/codon.117534.tar.gz	codon	117534	ASM_117534				
/home/labuser/rdcheng/gd/manual_files/codon.125619.tar.gz	codon	125619	ASM_125619				
/home/labuser/rdcheng/gd/manual_files/codon.125827.tar.gz	codon	125827	ASM_125827				
/home/labuser/rdcheng/gd/manual_files/codon.127518.tar.gz	codon	127518	ASM_127518				
/home/labuser/rdcheng/gd/manual_files/codon.127564.tar.gz	codon	127564	ASM_127564				
/home/labuser/rdcheng/gd/manual_files/codon.127652.tar.gz	codon	127652	ASM_127652				
/home/labuser/rdcheng/gd/manual_files/codon.127742.tar.gz	codon	127742	ASM_127742				
/home/labuser/rdcheng/gd/manual_files/codon.128077.tar.gz	codon	128077	ASM_128077				
/home/labuser/rdcheng/gd/manual_files/codon.132278.tar.gz	codon	132278	ASM_132278				
/home/labuser/rdcheng/gd/manual_files/codon.132424.tar.gz	codon	132424	ASM_132424				
/home/labuser/rdcheng/gd/manual_files/codon.17S.tar.gz	codon	17S	ASM_17S				
/home/labuser/rdcheng/gd/manual_files/codon.201B.tar.gz	codon	201B	ASM_201B				
/home/labuser/rdcheng/gd/manual_files/codon.33S.tar.gz	codon	33S	ASM_33S				
/home/labuser/rdcheng/gd/manual_files/codon.3R11.tar.gz	codon	3R11	ASM_3R11				
/home/labuser/rdcheng/gd/manual_files/codon.3R17.tar.gz	codon	3R17	ASM_3R17				
/home/labuser/rdcheng/gd/manual_files/codon.3R25.tar.gz	codon	3R25	ASM_3R25				
/home/labuser/rdcheng/gd/manual_files/codon.3R30.tar.gz	codon	3R30	ASM_3R30				
/home/labuser/rdcheng/gd/manual_files/codon.3R34.tar.gz	codon	3R34	ASM_3R34				
/home/labuser/rdcheng/gd/manual_files/codon.66S.tar.gz	codon	66S	ASM_66S				
/home/labuser/rdcheng/gd/manual_files/codon.923.tar.gz	codon	923	ASM_923				
/home/labuser/rdcheng/gd/manual_files/codon.AUS449.tar.gz	codon	AUS449	ASM_AUS449				
/home/labuser/rdcheng/gd/manual_files/codon.Azucena.tar.gz	codon	Azucena	ASM_Azucena				
/home/labuser/rdcheng/gd/manual_files/codon.Balilla.tar.gz	codon	Balilla	ASM_Balilla				
/home/labuser/rdcheng/gd/manual_files/codon.Basmati1.tar.gz	codon	Basmati1	ASM_Basmati1				
/home/labuser/rdcheng/gd/manual_files/codon.Basmati334.tar.gz	codon	Basmati334	ASM_Basmati334				
/home/labuser/rdcheng/gd/manual_files/codon.C62S.tar.gz	codon	C62S	ASM_C62S				
/home/labuser/rdcheng/gd/manual_files/codon.C7.tar.gz	codon	C7	ASM_C7				
/home/labuser/rdcheng/gd/manual_files/codon.CJS.tar.gz	codon	CJS	ASM_CJS				
/home/labuser/rdcheng/gd/manual_files/codon.CN1.tar.gz	codon	CN1	ASM_CN1				
/home/labuser/rdcheng/gd/manual_files/codon.D62.tar.gz	codon	D62	ASM_D62				
/home/labuser/rdcheng/gd/manual_files/codon.DG.tar.gz	codon	DG	ASM_DG				
/home/labuser/rdcheng/gd/manual_files/codon.DHX2.tar.gz	codon	DHX2	ASM_DHX2				
/home/labuser/rdcheng/gd/manual_files/codon.DomSufid.tar.gz	codon	DomSufid	ASM_DomSufid				
/home/labuser/rdcheng/gd/manual_files/codon.DR11.tar.gz	codon	DR11	ASM_DR11				
/home/labuser/rdcheng/gd/manual_files/codon.DR12.tar.gz	codon	DR12	ASM_DR12				
/home/labuser/rdcheng/gd/manual_files/codon.DR13.tar.gz	codon	DR13	ASM_DR13				
/home/labuser/rdcheng/gd/manual_files/codon.DR14.tar.gz	codon	DR14	ASM_DR14				
/home/labuser/rdcheng/gd/manual_files/codon.DR15.tar.gz	codon	DR15	ASM_DR15				
/home/labuser/rdcheng/gd/manual_files/codon.DR16.tar.gz	codon	DR16	ASM_DR16				
/home/labuser/rdcheng/gd/manual_files/codon.DR17.tar.gz	codon	DR17	ASM_DR17				
/home/labuser/rdcheng/gd/manual_files/codon.DR18.tar.gz	codon	DR18	ASM_DR18				
/home/labuser/rdcheng/gd/manual_files/codon.DR1.tar.gz	codon	DR1	ASM_DR1				
/home/labuser/rdcheng/gd/manual_files/codon.DR20.tar.gz	codon	DR20	ASM_DR20				
/home/labuser/rdcheng/gd/manual_files/codon.DR2.tar.gz	codon	DR2	ASM_DR2				
/home/labuser/rdcheng/gd/manual_files/codon.DR3.tar.gz	codon	DR3	ASM_DR3				
/home/labuser/rdcheng/gd/manual_files/codon.DR4.tar.gz	codon	DR4	ASM_DR4				
/home/labuser/rdcheng/gd/manual_files/codon.DR5.tar.gz	codon	DR5	ASM_DR5				
/home/labuser/rdcheng/gd/manual_files/codon.DR6.tar.gz	codon	DR6	ASM_DR6				
/home/labuser/rdcheng/gd/manual_files/codon.DR7.tar.gz	codon	DR7	ASM_DR7				
/home/labuser/rdcheng/gd/manual_files/codon.DR8.tar.gz	codon	DR8	ASM_DR8				
/home/labuser/rdcheng/gd/manual_files/codon.DR9.tar.gz	codon	DR9	ASM_DR9				
/home/labuser/rdcheng/gd/manual_files/codon.Dular.tar.gz	codon	Dular	ASM_Dular				
/home/labuser/rdcheng/gd/manual_files/codon.FH838.tar.gz	codon	FH838	ASM_FH838				
/home/labuser/rdcheng/gd/manual_files/codon.FS32.tar.gz	codon	FS32	ASM_FS32				
/home/labuser/rdcheng/gd/manual_files/codon.G46.tar.gz	codon	G46	ASM_G46				
/home/labuser/rdcheng/gd/manual_files/codon.G630.tar.gz	codon	G630	ASM_G630				
/home/labuser/rdcheng/gd/manual_files/codon.G8.tar.gz	codon	G8	ASM_G8				
/home/labuser/rdcheng/gd/manual_files/codon.GWX30.tar.gz	codon	GWX30	ASM_GWX30				
/home/labuser/rdcheng/gd/manual_files/codon.HBK.tar.gz	codon	HBK	ASM_HBK				
/home/labuser/rdcheng/gd/manual_files/codon.HHZ.tar.gz	codon	HHZ	ASM_HHZ				
/home/labuser/rdcheng/gd/manual_files/codon.HMXRS1.tar.gz	codon	HMXRS1	ASM_HMXRS1				
/home/labuser/rdcheng/gd/manual_files/codon.HMZ.tar.gz	codon	HMZ	ASM_HMZ				
/home/labuser/rdcheng/gd/manual_files/codon.HZ.tar.gz	codon	HZ	ASM_HZ				
/home/labuser/rdcheng/gd/manual_files/codon.II32.tar.gz	codon	II32	ASM_II32				
/home/labuser/rdcheng/gd/manual_files/codon.IR64.tar.gz	codon	IR64	ASM_IR64				
/home/labuser/rdcheng/gd/manual_files/codon.IR8.tar.gz	codon	IR8	ASM_IR8				
/home/labuser/rdcheng/gd/manual_files/codon.J4155S.tar.gz	codon	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/codon.J4155.tar.gz	codon	J4155	ASM_J4155				
/home/labuser/rdcheng/gd/manual_files/codon.JR2031.tar.gz	codon	JR2031	ASM_JR2031				
/home/labuser/rdcheng/gd/manual_files/codon.Kosh.tar.gz	codon	Kosh	ASM_Kosh				
/home/labuser/rdcheng/gd/manual_files/codon.KY131.tar.gz	codon	KY131	ASM_KY131				
/home/labuser/rdcheng/gd/manual_files/codon.LDXZ.tar.gz	codon	LDXZ	ASM_LDXZ				
/home/labuser/rdcheng/gd/manual_files/codon.Lemont.tar.gz	codon	Lemont	ASM_Lemont				
/home/labuser/rdcheng/gd/manual_files/codon.LJ.tar.gz	codon	LJ	ASM_LJ				
/home/labuser/rdcheng/gd/manual_files/codon.LK638S.tar.gz	codon	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/codon.LTH.tar.gz	codon	LTH	ASM_LTH				
/home/labuser/rdcheng/gd/manual_files/codon.MH63RS3.tar.gz	codon	MH63RS3	ASM_MH63RS3				
/home/labuser/rdcheng/gd/manual_files/codon.Mitak.tar.gz	codon	Mitak	ASM_Mitak				
/home/labuser/rdcheng/gd/manual_files/codon.NamRoo.tar.gz	codon	NamRoo	ASM_NamRoo				
/home/labuser/rdcheng/gd/manual_files/codon.Nipponbare.tar.gz	codon	Nipponbare	ASM_Nipponbare				
/home/labuser/rdcheng/gd/manual_files/codon.P64S.tar.gz	codon	P64S	ASM_P64S				
/home/labuser/rdcheng/gd/manual_files/codon.R498.tar.gz	codon	R498	ASM_R498				
/home/labuser/rdcheng/gd/manual_files/codon.R527.tar.gz	codon	R527	ASM_R527				
/home/labuser/rdcheng/gd/manual_files/codon.R70.tar.gz	codon	R70	ASM_R70				
/home/labuser/rdcheng/gd/manual_files/codon.R9311.tar.gz	codon	R9311	ASM_R9311				
/home/labuser/rdcheng/gd/manual_files/codon.S548.tar.gz	codon	S548	ASM_S548				
/home/labuser/rdcheng/gd/manual_files/codon.TF.tar.gz	codon	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/codon.TM.tar.gz	codon	TM	ASM_TM				
/home/labuser/rdcheng/gd/manual_files/codon.Tumba.tar.gz	codon	Tumba	ASM_Tumba				
/home/labuser/rdcheng/gd/manual_files/codon.WSSM.tar.gz	codon	WSSM	ASM_WSSM				
/home/labuser/rdcheng/gd/manual_files/codon.WYJ3.tar.gz	codon	WYJ3	ASM_WYJ3				
/home/labuser/rdcheng/gd/manual_files/codon.XL628S.tar.gz	codon	XL628S	ASM_XL628S				
/home/labuser/rdcheng/gd/manual_files/codon.XS134.tar.gz	codon	XS134	ASM_XS134				
/home/labuser/rdcheng/gd/manual_files/codon.XYXZ.tar.gz	codon	XYXZ	ASM_XYXZ				
/home/labuser/rdcheng/gd/manual_files/codon.Y3551.tar.gz	codon	Y3551	ASM_Y3551				
/home/labuser/rdcheng/gd/manual_files/codon.Y4B.tar.gz	codon	Y4B	ASM_Y4B				
/home/labuser/rdcheng/gd/manual_files/codon.Y58S.tar.gz	codon	Y58S	ASM_Y58S				
/home/labuser/rdcheng/gd/manual_files/codon.YJSM.tar.gz	codon	YJSM	ASM_YJSM				
/home/labuser/rdcheng/gd/manual_files/codon.YX1.tar.gz	codon	YX1	ASM_YX1				
/home/labuser/rdcheng/gd/manual_files/codon.YZX.tar.gz	codon	YZX	ASM_YZX				
/home/labuser/rdcheng/gd/manual_files/codon.Z9311S.tar.gz	codon	Z9311S	ASM_Z9311S				
/home/labuser/rdcheng/gd/manual_files/codon.ZH11.tar.gz	codon	ZH11	ASM_ZH11				
/home/labuser/rdcheng/gd/manual_files/codon.ZS97RS3.tar.gz	codon	ZS97RS3	ASM_ZS97RS3				
/home/labuser/rdcheng/gd/manual_files/codon.OmerRS3.tar.gz	codon	OmerRS3	ASM_OmerRS3				
/home/labuser/rdcheng/gd/manual_files/codon.OnivRS2.tar.gz	codon	OnivRS2	ASM_OnivRS2				
/home/labuser/rdcheng/gd/manual_files/codon.OrufRS1.tar.gz	codon	OrufRS1	ASM_OrufRS1				
/home/labuser/rdcheng/gd/manual_files/transcriptome.all.LTH.tar.gz	transcriptome.all	LTH	ASM_LTH				
/home/labuser/rdcheng/gd/manual_files/transcriptome.all.R600.tar.gz	transcriptome.all	R600	ASM_R600				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.117425.tar.gz	transcriptome.leaf	117425	ASM_117425				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.117534.tar.gz	transcriptome.leaf	117534	ASM_117534				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.125619.tar.gz	transcriptome.leaf	125619	ASM_125619				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.125827.tar.gz	transcriptome.leaf	125827	ASM_125827				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.127518.tar.gz	transcriptome.leaf	127518	ASM_127518				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.127564.tar.gz	transcriptome.leaf	127564	ASM_127564				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.127652.tar.gz	transcriptome.leaf	127652	ASM_127652				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.127742.tar.gz	transcriptome.leaf	127742	ASM_127742				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.128077.tar.gz	transcriptome.leaf	128077	ASM_128077				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.132278.tar.gz	transcriptome.leaf	132278	ASM_132278				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.132424.tar.gz	transcriptome.leaf	132424	ASM_132424				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.Azucena.tar.gz	transcriptome.leaf	Azucena	ASM_Azucena				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.DR20.tar.gz	transcriptome.leaf	DR20	ASM_DR20				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.J4155S.tar.gz	transcriptome.leaf	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.LK638S.tar.gz	transcriptome.leaf	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.TF.tar.gz	transcriptome.leaf	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.TG22.tar.gz	transcriptome.leaf	TG22	ASM_TG22				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.TG27.tar.gz	transcriptome.leaf	TG27	ASM_TG27				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.TG65.tar.gz	transcriptome.leaf	TG65	ASM_TG65				
/home/labuser/rdcheng/gd/manual_files/transcriptome.leaf.TG68.tar.gz	transcriptome.leaf	TG68	ASM_TG68				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.117534.tar.gz	transcriptome.panicles	117534	ASM_117534				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.125827.tar.gz	transcriptome.panicles	125827	ASM_125827				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.127652.tar.gz	transcriptome.panicles	127652	ASM_127652				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.127742.tar.gz	transcriptome.panicles	127742	ASM_127742				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.128077.tar.gz	transcriptome.panicles	128077	ASM_128077				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.132278.tar.gz	transcriptome.panicles	132278	ASM_132278				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.Azucena.tar.gz	transcriptome.panicles	Azucena	ASM_Azucena				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.J4155S.tar.gz	transcriptome.panicles	J4155S	ASM_J4155S				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.LK638S.tar.gz	transcriptome.panicles	LK638S	ASM_LK638S				
/home/labuser/rdcheng/gd/manual_files/transcriptome.panicles.TF.tar.gz	transcriptome.panicles	TF	ASM_TF				
/home/labuser/rdcheng/gd/manual_files/transcriptome.root.02428.tar.gz	transcriptome.root	02428	ASM_02428				
/home/labuser/rdcheng/gd/manual_files/transcriptome.root.117425.tar.gz	transcriptome.root	117425	ASM_117425				
